timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-04-30T23:47:59.757147,104.82,0.232,104.82,0.232,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T23:48:59.756874,4.384
2026-04-30T23:48:00.064820,104.82,0.232,105.52,0.218,1000.0,0.0,0,73.2,100,0,60.0,2026-04-30T23:49:00.064648,1.55
2026-04-30T23:48:00.753141,104.82,0.232,105.79,0.2294,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:00.752979,1.583
2026-04-30T23:48:00.964366,104.82,0.2303,106.54,0.262,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:00.964200,1.605
2026-04-30T23:48:01.164127,104.82,0.2303,106.96,0.2805,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:01.164015,1.614
2026-04-30T23:48:01.822879,104.81,0.2303,107.3,0.2953,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:01.822677,1.621
2026-04-30T23:48:02.065801,104.81,0.2287,107.51,0.305,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:02.065633,1.623
2026-04-30T23:48:02.293155,104.81,0.2287,107.6,0.3088,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:02.292975,1.625
2026-04-30T23:48:02.903187,104.81,0.2227,107.72,0.3143,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:02.902940,1.626
2026-04-30T23:48:03.391626,104.81,0.227,107.78,0.3171,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:03.391245,1.626
2026-04-30T23:48:03.821235,104.81,0.227,107.8,0.3178,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:03.820865,1.626
2026-04-30T23:48:04.116824,104.8,0.227,107.83,0.3195,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:04.116643,1.626
2026-04-30T23:48:04.587659,104.8,0.227,107.83,0.3192,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:04.587254,1.626
2026-04-30T23:48:05.163406,104.8,0.227,107.82,0.3187,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:05.160961,1.627
2026-04-30T23:48:05.713612,104.8,0.2286,107.81,0.3187,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:05.701244,1.627
2026-04-30T23:48:06.166427,104.8,0.2286,107.78,0.3169,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:06.166234,1.627
2026-04-30T23:48:06.396926,104.8,0.2286,107.77,0.3166,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:06.396717,1.627
2026-04-30T23:48:06.858000,104.79,0.2303,107.74,0.3152,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:06.853934,1.628
2026-04-30T23:48:07.415881,104.79,0.2303,107.7,0.3134,1000.0,0.0,4.199,73.2,100,0,60.0,2026-04-30T23:49:07.415573,1.628
