timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-05-01T00:31:57.471860,0.0,0,0.0,0.0,0.0,0.0,4.199,0.0,100,0,60.0,2026-05-01T00:32:57.471687,4.199
2026-05-01T00:31:58.600801,105.72,0,89.44,0.0,0.0,0.0,4.199,0.0,100,0,60.0,2026-05-01T00:32:58.600569,0.0
2026-05-01T00:31:59.619756,105.72,0,121.22,1.0517,1000.0,0.0,4.199,72.9,100,0,60.0,2026-05-01T00:32:59.619608,0.0
2026-05-01T00:32:04.302528,105.72,0,122.34,1.1255,1000.0,0.0,4.199,72.9,100,0,60.0,2026-05-01T00:33:04.298677,0.0
2026-05-01T00:32:08.567895,105.74,0,122.22,1.1172,1000.0,0.0,4.199,72.9,100,0,60.0,2026-05-01T00:33:08.538445,0.0
2026-05-01T00:32:13.508804,105.74,0,121.94,1.099,1000.0,0.0,4.199,72.9,100,0,60.0,2026-05-01T00:33:13.461143,0.0
2026-05-01T00:32:19.901576,105.74,0,122.18,1.1144,1000.0,0.0,4.199,72.9,100,0,60.0,2026-05-01T00:33:19.806501,0.0
2026-05-01T00:32:22.642089,105.74,0,121.99,1.102,1000.0,0.0,4.199,72.9,100,0,60.0,2026-05-01T00:33:22.563596,0.0
2026-05-01T00:32:26.848485,105.74,0,122.1,1.1092,1000.0,0.0,4.199,72.9,100,0,60.0,2026-05-01T00:33:26.847775,0.0
2026-05-01T00:32:29.832206,105.74,0,122.0,1.103,1000.0,0.0,4.199,72.9,100,0,60.0,2026-05-01T00:33:29.795983,0.0
2026-05-01T00:32:35.070478,105.78,0,121.97,1.1008,1000.0,0.0,4.199,72.9,100,0,60.0,2026-05-01T00:33:35.060659,0.0
2026-05-01T00:32:40.143079,105.78,0,122.2,1.1158,1000.0,0.0,4.199,72.9,100,0,60.0,2026-05-01T00:33:39.858508,0.0
2026-05-01T00:32:45.691045,105.78,0,122.27,1.1204,1000.0,0.0,4.199,72.9,100,0,60.0,2026-05-01T00:33:45.499664,0.0
2026-05-01T00:32:48.782411,105.78,0,122.07,1.1077,1000.0,0.0,4.199,72.9,100,0,60.0,2026-05-01T00:33:48.760462,0.0
2026-05-01T00:32:53.019610,105.78,0,122.05,1.1059,1000.0,0.0,4.199,72.9,100,0,60.0,2026-05-01T00:33:52.915679,0.0
2026-05-01T00:32:58.244341,105.8,0,122.04,1.1056,1000.0,0.0,4.199,72.9,100,0,60.0,2026-05-01T00:33:58.243712,0.0
2026-05-01T00:33:02.300439,105.8,0,122.2,1.1162,1000.0,0.0,4.199,72.9,45,0,60.0,2026-05-01T00:34:02.247522,0.0
2026-05-01T00:33:07.488560,105.8,0,122.16,1.1136,1000.0,0.0,4.199,72.9,45,0,60.0,2026-05-01T00:34:07.448659,0.0
2026-05-01T00:33:10.705864,105.84,0,122.19,1.1156,1000.0,0.0,4.199,72.8,43,1,60.0,2026-05-01T00:34:10.646034,0.0
2026-05-01T00:33:15.369087,105.84,0,121.98,1.1017,1000.0,0.0,4.199,72.8,42,1,60.0,2026-05-01T00:34:15.368911,0.0
2026-05-01T00:33:19.482444,105.84,0,122.23,1.1179,1000.0,0.0,4.199,72.8,42,1,60.0,2026-05-01T00:34:19.376457,0.0
