timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-05-01T00:29:19.435572,104.0,0,90.8,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:30:19.435417,3.942
2026-05-01T00:29:20.790891,104.0,0,119.38,0.9353,1000.0,0.0,0,73.5,100,0,60.0,2026-05-01T00:30:20.705785,0.0
2026-05-01T00:29:22.880061,104.0,0,119.57,0.9467,1000.0,0.0,4.199,73.5,100,0,60.0,2026-05-01T00:30:22.828528,0.0
2026-05-01T00:29:25.381834,104.0,0,119.64,0.9511,1000.0,0.0,4.199,73.5,100,0,60.0,2026-05-01T00:30:25.353011,0.0
2026-05-01T00:29:27.782306,104.0,0,119.4,0.9364,1000.0,0.0,4.199,73.5,100,0,60.0,2026-05-01T00:30:27.701913,0.0
2026-05-01T00:29:30.565001,104.0,0,119.52,0.9439,1000.0,0.0,4.199,73.5,100,0,60.0,2026-05-01T00:30:30.509517,0.0
2026-05-01T00:29:33.173868,104.0,0,119.52,0.9437,1000.0,0.0,4.199,73.5,100,0,60.0,2026-05-01T00:30:33.142210,0.0
2026-05-01T00:29:36.005480,104.0,0,119.6,0.9486,1000.0,0.0,4.199,73.5,100,0,60.0,2026-05-01T00:30:35.837760,0.0
2026-05-01T00:29:39.380257,104.0,0,119.42,0.9377,1000.0,0.0,4.199,73.5,100,0,60.0,2026-05-01T00:30:39.320467,0.0
2026-05-01T00:29:41.712268,104.0,0,119.66,0.9521,1000.0,0.0,4.199,73.5,100,0,60.0,2026-05-01T00:30:41.708392,0.0
2026-05-01T00:29:43.467270,104.0,0,119.44,0.9387,1000.0,0.0,4.199,73.5,100,0,60.0,2026-05-01T00:30:43.466932,0.0
