timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-05-01T00:19:26.345300,108.7,0,98.47,0.0,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T00:20:26.345139,4.051
2026-05-01T00:19:26.736164,108.7,0,105.24,0.2059,1000.0,0.0,0,71.9,100,0,60.0,2026-05-01T00:20:26.735997,3.902
2026-05-01T00:19:27.319449,108.7,0,105.3,0.2087,1000.0,0.0,4.199,71.9,100,0,60.0,2026-05-01T00:20:27.319321,3.696
2026-05-01T00:19:27.819713,108.7,0,105.43,0.2142,1000.0,0.0,4.199,71.9,100,0,60.0,2026-05-01T00:20:27.819563,3.586
2026-05-01T00:19:28.893486,108.7,0,105.47,0.2156,1000.0,0.0,4.199,71.9,100,0,60.0,2026-05-01T00:20:28.885858,3.416
2026-05-01T00:19:29.971724,108.69,0,105.56,0.2197,1000.0,0.0,4.199,71.9,100,0,60.0,2026-05-01T00:20:29.971558,3.167
2026-05-01T00:19:30.733424,108.69,0,105.66,0.224,1000.0,0.0,4.199,71.9,100,0,60.0,2026-05-01T00:20:30.721929,3.153
2026-05-01T00:19:32.865215,108.69,0,105.56,0.2197,1000.0,0.0,4.199,71.9,100,0,60.0,2026-05-01T00:20:32.856182,2.916
2026-05-01T00:19:35.153387,108.69,0,105.65,0.2236,1000.0,0.0,4.199,71.9,100,0,60.0,2026-05-01T00:20:35.142165,2.806
2026-05-01T00:19:37.153226,108.69,0,105.73,0.2268,1000.0,0.0,4.199,71.9,100,0,60.0,2026-05-01T00:20:37.133679,2.748
2026-05-01T00:19:38.917884,108.69,0,105.83,0.231,1000.0,0.0,4.199,71.9,100,0,60.0,2026-05-01T00:20:38.909892,2.775
2026-05-01T00:19:40.498019,108.69,0,105.78,0.2288,1000.0,0.0,4.199,71.9,100,0,60.0,2026-05-01T00:20:40.456470,2.751
2026-05-01T00:19:42.887026,108.69,0,105.66,0.2238,1000.0,0.0,4.199,71.9,100,0,60.0,2026-05-01T00:20:42.866498,2.636
2026-05-01T00:19:44.435138,108.69,0,105.76,0.2282,1000.0,0.0,4.199,71.9,0,1,60.0,2026-05-01T00:20:44.434914,2.665
2026-05-01T00:19:45.668069,108.69,0,105.84,0.2315,1000.0,0.0,4.199,71.9,0,1,60.0,2026-05-01T00:20:45.611522,2.711
2026-05-01T00:19:47.320881,108.69,0,105.96,0.2367,1000.0,0.0,4.199,71.9,0,1,60.0,2026-05-01T00:20:47.320408,2.746
2026-05-01T00:19:50.158743,108.69,0,105.72,0.2266,1000.0,0.0,4.199,71.9,0,1,60.0,2026-05-01T00:20:50.088251,2.685
2026-05-01T00:19:53.379815,108.69,0,105.56,0.2195,1000.0,0.0,4.199,71.9,0,1,60.0,2026-05-01T00:20:53.263945,2.673
2026-05-01T00:19:55.568331,108.69,0,105.63,0.2227,1000.0,0.0,4.199,71.9,0,1,60.0,2026-05-01T00:20:55.567989,2.714
2026-05-01T00:20:00.296563,108.67,0,104.63,0.1805,1000.0,0.0,4.199,71.9,0,1,60.0,2026-05-01T00:21:00.291388,2.663
2026-05-01T00:20:03.064058,108.67,0,105.41,0.2135,1000.0,0.0,4.199,71.9,0,1,60.0,2026-05-01T00:21:03.044047,2.701
2026-05-01T00:20:07.551681,108.67,0,105.6,0.2215,1000.0,0.0,4.199,71.9,0,1,60.0,2026-05-01T00:21:07.535954,2.746
2026-05-01T00:20:08.719957,108.66,0,105.59,0.2207,1000.0,0.0,4.199,71.9,0,1,60.0,2026-05-01T00:21:08.719585,2.91
2026-05-01T00:20:09.299885,108.66,0,105.72,0.2264,1000.0,0.0,4.199,71.9,0,1,60.0,2026-05-01T00:21:09.274708,3.034
2026-05-01T00:20:09.788929,108.66,0,105.71,0.2262,1000.0,0.0,4.199,71.9,0,1,60.0,2026-05-01T00:21:09.787602,3.071
