timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-04-30T23:44:52.349831,105.84,0.2109,104.55,0.1775,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T23:45:52.349622,4.111
2026-04-30T23:44:52.381587,105.84,0.2109,101.9,0.081,0.0,0.0,0,0.0,100,0,60.0,2026-04-30T23:45:52.381438,4.03
2026-04-30T23:44:53.230585,105.84,0.2109,103.0,0.1229,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:53.230322,4.052
2026-04-30T23:44:53.279513,105.86,0.2109,103.97,0.1676,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:53.279331,4.185
2026-04-30T23:44:53.337265,105.86,0.2109,104.07,0.1834,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:53.337110,4.186
2026-04-30T23:44:54.295911,105.86,0.2109,104.66,0.1972,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:54.295710,4.187
2026-04-30T23:44:54.345896,105.86,0.2084,105.04,0.202,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:54.345729,4.195
2026-04-30T23:44:54.375985,105.86,0.2084,105.07,0.2043,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:54.375818,4.196
2026-04-30T23:44:55.496640,105.88,0.2043,95.15,0.0,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:55.496482,0.0
2026-04-30T23:44:55.732299,105.88,0.212,105.28,0.2082,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:55.732106,4.199
2026-04-30T23:44:55.875723,105.88,0.212,105.33,0.2104,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:55.875551,4.199
2026-04-30T23:44:56.523839,105.88,0.212,105.35,0.2125,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:56.523665,4.196
2026-04-30T23:44:56.584093,105.88,0.2126,105.35,0.2125,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:56.583931,4.196
2026-04-30T23:44:56.648122,105.88,0.2126,105.36,0.2125,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:56.647957,4.196
2026-04-30T23:44:57.569059,105.89,0.2109,105.42,0.215,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:57.568883,4.196
2026-04-30T23:44:57.656078,105.89,0.2109,105.43,0.2146,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:57.655900,4.199
2026-04-30T23:44:58.621782,105.89,0.2109,95.26,0.0,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:58.621529,0.0
2026-04-30T23:44:59.101884,105.89,0.2025,95.31,0.0,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:59.101730,0.0
2026-04-30T23:44:59.353208,105.89,0.2025,105.63,0.2229,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:59.353051,4.198
2026-04-30T23:44:59.665375,105.89,0.2025,95.41,0.0,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:45:59.665102,0.0
2026-04-30T23:45:00.115521,105.89,0.2092,95.48,0.0,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:00.115306,0.0
2026-04-30T23:45:00.316136,105.89,0.2092,105.78,0.2296,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:00.315955,4.198
2026-04-30T23:45:00.723218,105.89,0.2092,105.82,0.2315,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:00.723021,4.191
2026-04-30T23:45:00.829643,105.89,0.212,105.82,0.2308,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:00.829463,4.198
2026-04-30T23:45:00.972470,105.89,0.212,105.84,0.2319,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:00.972281,4.198
2026-04-30T23:45:02.190642,105.89,0.2126,105.75,0.2278,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:02.190430,4.196
2026-04-30T23:45:02.328964,105.89,0.216,105.78,0.2293,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:02.328786,4.198
2026-04-30T23:45:02.457785,105.89,0.216,105.8,0.2307,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:02.457626,4.198
2026-04-30T23:45:02.843913,105.88,0.2133,105.82,0.2311,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:02.843703,4.198
2026-04-30T23:45:02.973725,105.88,0.2133,105.84,0.2324,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:02.973567,4.198
2026-04-30T23:45:03.867103,105.88,0.2133,95.58,0.0,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:03.866907,0.0
2026-04-30T23:45:04.180524,105.88,0.2065,105.75,0.2282,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:04.180358,4.198
2026-04-30T23:45:04.306215,105.88,0.2065,105.78,0.2294,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:04.306066,4.198
2026-04-30T23:45:04.879882,105.89,0.2065,105.66,0.2257,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:04.879635,4.175
2026-04-30T23:45:05.085816,105.89,0.2065,95.42,0.0,0.0,0.0,4.199,0.0,100,0,60.0,2026-04-30T23:46:05.085616,0.0
