timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-04-29T02:45:37.619039,122.04,1.3109,122.04,1.152,0.0,0.0,0,0.0,100,0,60.0,2026-04-29T02:46:37.618884,4.446
2026-04-29T02:45:37.774007,122.04,1.3109,121.61,1.0768,1000.0,0.0,0,78.3,100,0,60.0,2026-04-29T02:46:37.773840,1.897
2026-04-29T02:45:38.473723,122.04,1.3109,122.86,1.0812,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:38.473481,4.086
2026-04-29T02:45:38.529923,122.04,1.3153,123.27,1.1384,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:38.529790,4.125
2026-04-29T02:45:38.584029,122.04,1.3153,123.43,1.1594,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:38.583914,4.147
2026-04-29T02:45:39.528504,122.03,1.3153,123.6,1.1767,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:39.528256,4.164
2026-04-29T02:45:39.589418,122.03,1.3068,123.67,1.1831,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:39.589224,4.176
2026-04-29T02:45:39.645467,122.03,1.3068,123.7,1.1847,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:39.645298,4.184
2026-04-29T02:45:40.584801,122.04,1.305,123.74,1.1852,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:40.584607,4.191
2026-04-29T02:45:40.639838,122.04,1.305,123.75,1.1855,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:40.639716,4.196
2026-04-29T02:45:40.694545,122.04,1.305,123.75,1.1854,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:40.694419,4.2
2026-04-29T02:45:41.640593,122.03,1.3018,123.76,1.184,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:41.640464,4.203
2026-04-29T02:45:41.703402,122.03,1.3067,123.75,1.1853,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:41.703239,4.206
2026-04-29T02:45:41.761033,122.03,1.3067,123.75,1.1857,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:41.760873,4.207
2026-04-29T02:45:42.696556,122.03,1.3042,123.76,1.1847,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:42.696393,4.209
2026-04-29T02:45:42.751713,122.03,1.3042,123.75,1.1845,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:42.751574,4.211
2026-04-29T02:45:43.714420,122.03,1.3042,123.77,1.1832,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:43.714206,4.212
2026-04-29T02:45:43.769842,122.03,1.3001,123.75,1.1821,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:43.769728,4.213
2026-04-29T02:45:43.824215,122.03,1.3001,123.75,1.1816,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:43.824083,4.213
2026-04-29T02:45:44.770456,122.03,1.3001,123.76,1.18,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:44.770293,4.214
2026-04-29T02:45:44.826170,122.03,1.3008,123.75,1.1799,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:44.826027,4.214
2026-04-29T02:45:44.882027,122.03,1.3008,123.75,1.1803,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:44.881884,4.215
2026-04-29T02:45:45.816701,122.02,1.2965,123.76,1.1793,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:45.816520,4.215
2026-04-29T02:45:45.874958,122.02,1.2982,123.75,1.1787,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:45.874789,4.215
2026-04-29T02:45:45.933058,122.02,1.2982,123.74,1.1788,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:45.932825,4.215
2026-04-29T02:45:46.871707,122.02,1.2923,123.75,1.1766,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:46.871553,4.216
2026-04-29T02:45:46.926093,122.02,1.2933,123.74,1.1756,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:46.925960,4.216
2026-04-29T02:45:46.981342,122.02,1.2933,123.74,1.1752,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:46.981217,4.216
2026-04-29T02:45:47.934627,122.02,1.2915,123.74,1.173,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:47.934481,4.216
2026-04-29T02:45:47.988838,122.02,1.2915,123.73,1.1729,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:47.988720,4.216
2026-04-29T02:45:48.945707,122.02,1.2915,123.75,1.1716,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:48.945537,4.216
2026-04-29T02:45:49.001817,122.02,1.2856,123.73,1.1696,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:49.001676,4.216
2026-04-29T02:45:49.058176,122.02,1.2856,123.73,1.1688,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:49.058030,4.216
2026-04-29T02:45:50.001561,122.02,1.2856,123.74,1.1671,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:50.001393,4.216
2026-04-29T02:45:50.151482,122.02,1.2763,123.73,1.1634,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:50.151305,4.216
2026-04-29T02:45:50.207540,122.02,1.2763,123.73,1.1616,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:50.207381,4.216
2026-04-29T02:45:51.063565,122.02,1.273,123.74,1.159,1000.0,0.0,4.199,78.3,100,0,60.0,2026-04-29T02:46:51.063404,4.216
