timestamp,T_actual,P_actual_gauge,T_predicted,P_predicted,Q_watts,flow_lpm,water_L,eta_instant,health_score,anomaly_flag,prediction_horizon_s,prediction_target_timestamp,L_predicted
2026-05-01T02:58:26.400446,100.33,0.7518,100.33,0.7518,0.0,0.0,0,0.0,100,0,60.0,2026-05-01T02:59:26.400312,4.369
2026-05-01T02:58:26.443864,100.33,0.7518,110.2,0.4305,1000.0,0.0,0,74.7,100,0,60.0,2026-05-01T02:59:26.443737,2.024
2026-05-01T02:58:27.396180,100.33,0.7518,108.82,0.635,1000.0,0.0,4.199,74.7,100,0,60.0,2026-05-01T02:59:27.396071,4.173
2026-05-01T02:58:27.438578,100.37,0.7611,106.0,0.7434,1000.0,0.0,4.199,74.7,100,0,60.0,2026-05-01T02:59:27.438486,4.189
2026-05-01T02:58:27.472825,100.37,0.7611,104.92,0.7812,1000.0,0.0,4.199,74.7,100,0,60.0,2026-05-01T02:59:27.472740,4.196
2026-05-01T02:58:28.466919,100.37,0.7611,104.0,0.815,1000.0,0.0,4.199,74.7,100,0,60.0,2026-05-01T02:59:28.466438,4.201
2026-05-01T02:58:28.563989,100.37,0.7611,103.44,0.8319,1000.0,0.0,4.199,74.7,100,0,60.0,2026-05-01T02:59:28.563857,4.205
2026-05-01T02:58:28.609327,100.37,0.7611,103.22,0.8378,1000.0,0.0,4.199,74.7,100,0,60.0,2026-05-01T02:59:28.609202,4.208
2026-05-01T02:58:29.505188,100.45,0.7611,103.07,0.8438,1000.0,0.0,4.199,74.7,100,0,60.0,2026-05-01T02:59:29.505023,4.21
2026-05-01T02:58:29.548982,100.45,0.7637,102.99,0.8465,1000.0,0.0,4.199,74.7,100,0,60.0,2026-05-01T02:59:29.548853,4.212
2026-05-01T02:58:29.586185,100.45,0.7637,102.96,0.8478,1000.0,0.0,4.199,74.7,100,0,60.0,2026-05-01T02:59:29.586061,4.213
2026-05-01T02:58:30.561369,100.45,0.7703,102.95,0.8508,1000.0,0.0,4.199,74.7,100,0,60.0,2026-05-01T02:59:30.561207,4.214
2026-05-01T02:58:30.600501,100.45,0.7703,102.93,0.8535,1000.0,0.0,4.199,74.7,100,0,60.0,2026-05-01T02:59:30.600370,4.215
2026-05-01T02:58:30.636522,100.45,0.7703,102.92,0.8546,1000.0,0.0,4.199,74.7,100,0,60.0,2026-05-01T02:59:30.636406,4.215
2026-05-01T02:58:31.605688,100.5,0.7568,102.95,0.8525,1000.0,0.0,4.199,74.6,100,0,60.0,2026-05-01T02:59:31.605536,4.216
2026-05-01T02:58:31.647446,100.5,0.7568,102.95,0.8489,1000.0,0.0,4.199,74.6,100,0,60.0,2026-05-01T02:59:31.647290,4.216
2026-05-01T02:58:32.632079,100.5,0.7568,102.98,0.8476,1000.0,0.0,4.199,74.6,100,0,60.0,2026-05-01T02:59:32.631678,4.217
2026-05-01T02:58:32.681181,100.55,0.7568,102.99,0.8451,1000.0,0.0,4.199,74.6,100,0,60.0,2026-05-01T02:59:32.681020,4.217
2026-05-01T02:58:32.719237,100.55,0.7568,102.99,0.8445,1000.0,0.0,4.199,74.6,100,0,60.0,2026-05-01T02:59:32.719074,4.217
2026-05-01T02:58:33.690559,100.61,0.7568,103.03,0.845,1000.0,0.0,4.199,74.6,100,0,60.0,2026-05-01T02:59:33.690358,4.218
2026-05-01T02:58:33.733902,100.61,0.7729,103.05,0.8507,1000.0,0.0,4.199,74.6,100,0,60.0,2026-05-01T02:59:33.733785,4.218
2026-05-01T02:58:33.770974,100.61,0.7729,103.05,0.8539,1000.0,0.0,4.199,74.6,100,0,60.0,2026-05-01T02:59:33.770849,4.218
2026-05-01T02:58:34.740546,100.66,0.772,103.09,0.8578,1000.0,0.0,4.199,74.6,100,0,60.0,2026-05-01T02:59:34.740322,4.218
